Countyfp,Geoid,Station Id,Intptlat,Intptlon,Station Name,NAME (DECENNIALPL2020.P2-Data.csv),Name1,Namelsad,Tractce,Aland,Awater,F1,Geometry,Lat1,Long1,Total Population,Total Hispanic or Latino,Percentage Hispanic or Latino,Total Not Hispanic or Latino,Percentage Not Hispanic or Latino,Total White,Percentage White,Total Black,Percentage Black,Total American Indian,Percentage American Indian,Total Asian,Percentage Asian,Total Hawaiian,Percentage Hawaiian
21,25021400500,402,42.3373606,-71.1309667,Washington St at Griggs Rd,"Census Tract 4005, Norfolk County, Massachusetts",4005,Census Tract 4005,400500,557063,0,347,Polygon,42.33833424,-71.1305093,5558,317,0.057034905,4964,0.893127024,4039,0.726700252,106,0.019071608,5,0.000899604,775,0.139438647,4,0.000719683
25,25025100800,271,42.2775008,-71.0636843,Ashmont T Stop,"Census Tract 1008, Suffolk County, Massachusetts",1008,Census Tract 1008,100800,1746759,172846,327,Polygon,42.2856944,-71.0641389,5791,498,0.08599551,5017,0.866344327,3089,0.533413918,1050,0.181315835,3,0.000518045,802,0.138490762,1,0.000172682
25,25025061203,366,42.3416085,-71.0566283,Broadway T Stop,"Census Tract 612.03, Suffolk County, Massachusetts",612.03,Census Tract 612.03,61203,352712,13894,307,Polygon,42.34278116,-71.05747275,2686,181,0.067386448,2418,0.90022338,1973,0.734549516,70,0.026061057,0,0,369,0.137379002,0,0
25,25025061203,307,42.3416085,-71.0566283,Broadway T Stop,"Census Tract 612.03, Suffolk County, Massachusetts",612.03,Census Tract 612.03,61203,352712,13894,258,Polygon,42.3428,-71.05751,2686,181,0.067386448,2418,0.90022338,1973,0.734549516,70,0.026061057,0,0,369,0.137379002,0,0
17,25017351404,231,42.3837667,-71.0876086,Washington St at Myrtle St,"Census Tract 3514.04, Middlesex County, Massachusetts",3514.04,Census Tract 3514.04,351404,418239,0,217,Polygon,42.38172116,-71.0837665,3996,872,0.218218218,2806,0.702202202,1868,0.467467467,237,0.059309309,2,0.000500501,548,0.137137137,2,0.000500501
17,25017351404,514,42.3837667,-71.0876086,Pearl St at Medford St,"Census Tract 3514.04, Middlesex County, Massachusetts",3514.04,Census Tract 3514.04,351404,418239,0,453,Polygon,42.38815705,-71.09588742,3996,872,0.218218218,2806,0.702202202,1868,0.467467467,237,0.059309309,2,0.000500501,548,0.137137137,2,0.000500501
17,25017351404,329,42.3837667,-71.0876086,Washington St at Myrtle St,"Census Tract 3514.04, Middlesex County, Massachusetts",3514.04,Census Tract 3514.04,351404,418239,0,278,Polygon,42.38169983,-71.08377589,3996,872,0.218218218,2806,0.702202202,1868,0.467467467,237,0.059309309,2,0.000500501,548,0.137137137,2,0.000500501
25,25025070801,404,42.3399771,-71.0825322,Mass Ave T Station,"Census Tract 708.01, Suffolk County, Massachusetts",708.01,Census Tract 708.01,70801,61235,0,328,Polygon,42.34135616,-71.08336954,1056,96,0.090909091,894,0.846590909,571,0.540719697,174,0.164772727,0,0,142,0.134469697,1,0.00094697
25,25025070801,364,42.3399771,-71.0825322,Tremont St at Northampton St,"Census Tract 708.01, Suffolk County, Massachusetts",708.01,Census Tract 708.01,70801,61235,0,306,Polygon,42.3388956,-71.08149976,1056,96,0.090909091,894,0.846590909,571,0.540719697,174,0.164772727,0,0,142,0.134469697,1,0.00094697
25,25025070801,300,42.3399771,-71.0825322,Tremont St at Northampton St (former),"Census Tract 708.01, Suffolk County, Massachusetts",708.01,Census Tract 708.01,70801,61235,0,264,Polygon,42.33884971,-71.08140614,1056,96,0.090909091,894,0.846590909,571,0.540719697,174,0.164772727,0,0,142,0.134469697,1,0.00094697
17,25017374500,473,42.3541178,-71.220143,West Newton,"Census Tract 3745, Middlesex County, Massachusetts",3745,Census Tract 3745,374500,1808934,6125,420,Polygon,42.3496005,-71.22627497,4586,330,0.071958133,4050,0.883122547,3188,0.69515918,187,0.040776276,3,0.000654165,613,0.133667684,1,0.000218055
17,25017374500,474,42.3541178,-71.220143,West Newton Armory,"Census Tract 3745, Middlesex County, Massachusetts",3745,Census Tract 3745,374500,1808934,6125,419,Polygon,42.34947178,-71.22000679,4586,330,0.071958133,4050,0.883122547,3188,0.69515918,187,0.040776276,3,0.000654165,613,0.133667684,1,0.000218055
17,25017370403,537,42.3624184,-71.1873584,Charles River Greenway - California St. at Fifth Ave,"Census Tract 3704.03, Middlesex County, Massachusetts",3704.03,Census Tract 3704.03,370403,490412,20802,477,Polygon,42.36455361,-71.19100392,2070,136,0.065700483,1819,0.878743961,1446,0.698550725,68,0.032850242,1,0.000483092,276,0.133333333,0,0
17,25017354700,238,42.3895812,-71.1226285,Mass Ave at Hadley/Walden,"Census Tract 3547, Middlesex County, Massachusetts",3547,Census Tract 3547,354700,355374,0,221,Polygon,42.39138549,-71.12288117,2859,137,0.047918853,2554,0.893319342,1999,0.699195523,146,0.051066807,0,0,378,0.132214061,0,0
17,25017354700,334,42.3895812,-71.1226285,Mass Ave at Hadley/Walden,"Census Tract 3547, Middlesex County, Massachusetts",3547,Census Tract 3547,354700,355374,0,279,Polygon,42.39120972,-71.12260755,2859,137,0.047918853,2554,0.893319342,1999,0.699195523,146,0.051066807,0,0,378,0.132214061,0,0
17,25017352600,437,42.3694072,-71.0912216,Berkshire Street at Cambridge Street,"Census Tract 3526, Middlesex County, Massachusetts",3526,Census Tract 3526,352600,306861,0,381,Polygon,42.37207658,-71.08995434,2817,371,0.13170039,2272,0.806531771,1610,0.571529996,270,0.095846645,0,0,369,0.130990415,0,0
17,25017352600,91,42.3694072,-71.0912216,One Kendall Square at Hampshire St / Portland St,"Census Tract 3526, Middlesex County, Massachusetts",3526,Census Tract 3526,352600,306861,0,4,Polygon,42.366277,-71.09169,2817,371,0.13170039,2272,0.806531771,1610,0.571529996,270,0.095846645,0,0,369,0.130990415,0,0
17,25017351204,71,42.3815931,-71.1046716,Conway Park - Somerville Avenue,"Census Tract 3512.04, Middlesex County, Massachusetts",3512.04,Census Tract 3512.04,351204,579327,0,67,Polygon,42.383405,-71.107593,4295,362,0.084284051,3673,0.855180442,2867,0.667520373,161,0.037485448,2,0.000465658,562,0.130849825,1,0.000232829
17,25017351204,378,42.3815931,-71.1046716,191 Beacon St,"Census Tract 3512.04, Middlesex County, Massachusetts",3512.04,Census Tract 3512.04,351204,579327,0,320,Polygon,42.38032335,-71.10878613,4295,362,0.084284051,3673,0.855180442,2867,0.667520373,161,0.037485448,2,0.000465658,562,0.130849825,1,0.000232829
17,25017351204,377,42.3815931,-71.1046716,Perry Park,"Census Tract 3512.04, Middlesex County, Massachusetts",3512.04,Census Tract 3512.04,351204,579327,0,319,Polygon,42.37927325,-71.10341903,4295,362,0.084284051,3673,0.855180442,2867,0.667520373,161,0.037485448,2,0.000465658,562,0.130849825,1,0.000232829
17,25017351204,499,42.3815931,-71.1046716,Conway Park @ Bleachery Ct (Temp Winter Station),"Census Tract 3512.04, Middlesex County, Massachusetts",3512.04,Census Tract 3512.04,351204,579327,0,439,Polygon,42.38364093,-71.10868692,4295,362,0.084284051,3673,0.855180442,2867,0.667520373,161,0.037485448,2,0.000465658,562,0.130849825,1,0.000232829
17,25017351204,330,42.3815931,-71.1046716,30 Dane St.,"Census Tract 3512.04, Middlesex County, Massachusetts",3512.04,Census Tract 3512.04,351204,579327,0,274,Polygon,42.38100143,-71.10402523,4295,362,0.084284051,3673,0.855180442,2867,0.667520373,161,0.037485448,2,0.000465658,562,0.130849825,1,0.000232829
17,25017351204,286,42.3815931,-71.1046716,30 Dane St. (former),"Census Tract 3512.04, Middlesex County, Massachusetts",3512.04,Census Tract 3512.04,351204,579327,0,267,Polygon,42.38112285,-71.10410027,4295,362,0.084284051,3673,0.855180442,2867,0.667520373,161,0.037485448,2,0.000465658,562,0.130849825,1,0.000232829
17,25017352800,225,42.3717557,-71.0963101,Cambridge Dept. of Public Works -147 Hampshire St.,"Census Tract 3528, Middlesex County, Massachusetts",3528,Census Tract 3528,352800,144694,0,197,Polygon,42.37119728,-71.09759867,1892,229,0.121035941,1531,0.809196617,1089,0.575581395,150,0.079281184,6,0.003171247,247,0.130549683,1,0.000528541
17,25017339500,576,42.411879,-71.1150079,Main St at Brooks Park,"Census Tract 3395, Middlesex County, Massachusetts",3395,Census Tract 3395,339500,1200091,18928,514,Polygon,42.411709,-71.110444,5662,443,0.078240904,4847,0.85605793,3677,0.649417167,325,0.057400212,3,0.000529848,735,0.129812787,7,0.001236312
25,25025000202,207,42.3526051,-71.1543443,Market St at Faneuil St,"Census Tract 2.02, Suffolk County, Massachusetts",2.02,Census Tract 2.02,202,601636,0,177,Polygon,42.35480179,-71.15025044,4148,778,0.18756027,3216,0.775313404,2394,0.577145612,221,0.053278689,1,0.00024108,536,0.129218901,0,0
25,25025000202,174,42.3526051,-71.1543443,Washington St at Brock St,"Census Tract 2.02, Suffolk County, Massachusetts",2.02,Census Tract 2.02,202,601636,0,147,Polygon,42.34900494,-71.16041064,4148,778,0.18756027,3216,0.775313404,2394,0.577145612,221,0.053278689,1,0.00024108,536,0.129218901,0,0
25,25025000202,351,42.3526051,-71.1543443,Faneuil St at Arlington St,"Census Tract 2.02, Suffolk County, Massachusetts",2.02,Census Tract 2.02,202,601636,0,286,Polygon,42.35276621,-71.15988486,4148,778,0.18756027,3216,0.775313404,2394,0.577145612,221,0.053278689,1,0.00024108,536,0.129218901,0,0
17,25017351203,381,42.3769894,-71.1007293,Inman Square at Springfield St.,"Census Tract 3512.03, Middlesex County, Massachusetts",3512.03,Census Tract 3512.03,351203,407690,0,323,Polygon,42.37438409,-71.10015746,4631,317,0.068451738,4083,0.881667027,3328,0.718635284,133,0.028719499,1,0.000215936,575,0.124163248,0,0
17,25017351203,79,42.3769894,-71.1007293,Beacon St at Washington / Kirkland,"Census Tract 3512.03, Middlesex County, Massachusetts",3512.03,Census Tract 3512.03,351203,407690,0,138,Polygon,42.37842,-71.105668,4631,317,0.068451738,4083,0.881667027,3328,0.718635284,133,0.028719499,1,0.000215936,575,0.124163248,0,0
17,25017373500,523,42.3440287,-71.1835071,Boston College T,"Census Tract 3735, Middlesex County, Massachusetts",3735,Census Tract 3735,373500,3383235,10729,464,Polygon,42.33987892,-71.16708934,6237,166,0.02661536,5807,0.931056598,4761,0.763347763,209,0.0335097,2,0.000320667,764,0.122494789,0,0
25,25025070501,412,42.3431213,-71.0691593,Washington St at Peters Park,"Census Tract 705.01, Suffolk County, Massachusetts",705.01,Census Tract 705.01,70501,122863,0,357,Polygon,42.34303291,-71.0668873,2223,197,0.088618983,1963,0.883040936,1621,0.729194782,58,0.026090868,5,0.002249213,272,0.122357175,0,0
25,25025020304,549,42.3640512,-71.0609927,Valenti Way at Haverhill St,"Census Tract 203.04, Suffolk County, Massachusetts",203.04,Census Tract 203.04,20304,145054,0,487,Polygon,42.36473899,-71.05934903,1906,193,0.101259182,1636,0.858342078,1269,0.665792235,111,0.058237146,2,0.001049318,233,0.12224554,1,0.000524659
25,25025020304,459,42.3640512,-71.0609927,Canal St at Causeway St,"Census Tract 203.04, Suffolk County, Massachusetts",203.04,Census Tract 203.04,20304,145054,0,401,Polygon,42.36530095,-71.06092191,1906,193,0.101259182,1636,0.858342078,1269,0.665792235,111,0.058237146,2,0.001049318,233,0.12224554,1,0.000524659
25,25025040401,94,42.3740347,-71.0665218,Charlestown - Main St at Austin St,"Census Tract 404.01, Suffolk County, Massachusetts",404.01,Census Tract 404.01,40401,433403,26534,117,Polygon,42.375603,-71.064608,2922,204,0.069815195,2652,0.907597536,2206,0.754962355,68,0.023271732,0,0,354,0.121149897,0,0
25,25025040401,283,42.3740347,-71.0665218,Main St at Thompson Sq,"Census Tract 404.01, Suffolk County, Massachusetts",404.01,Census Tract 404.01,40401,433403,26534,246,Polygon,42.374917,-71.063829,2922,204,0.069815195,2652,0.907597536,2206,0.754962355,68,0.023271732,0,0,354,0.121149897,0,0
25,25025040401,327,42.3740347,-71.0665218,Main St at Thompson Sq,"Census Tract 404.01, Suffolk County, Massachusetts",404.01,Census Tract 404.01,40401,433403,26534,275,Polygon,42.37487847,-71.06383499,2922,204,0.069815195,2652,0.907597536,2206,0.754962355,68,0.023271732,0,0,354,0.121149897,0,0
17,25017373700,559,42.3367826,-71.2039895,Centre St at Commonwealth Ave,"Census Tract 3737, Middlesex County, Massachusetts",3737,Census Tract 3737,373700,2375955,9309,499,Polygon,42.3362358,-71.1934421,3854,129,0.033471718,3518,0.912817852,2968,0.770108978,53,0.013751946,0,0,466,0.120913337,0,0
17,25017373700,527,42.3367826,-71.2039895,Newton Library,"Census Tract 3737, Middlesex County, Massachusetts",3737,Census Tract 3737,373700,2375955,9309,467,Polygon,42.33620337,-71.20779455,3854,129,0.033471718,3518,0.912817852,2968,0.770108978,53,0.013751946,0,0,466,0.120913337,0,0
17,25017342402,391,42.3983216,-71.0628461,Encore,"Census Tract 3424.02, Middlesex County, Massachusetts",3424.02,Census Tract 3424.02,342402,3513151,634290,338,Polygon,42.39329263,-71.0724476,3664,1006,0.274563319,2424,0.661572052,1497,0.408569869,340,0.09279476,3,0.000818777,443,0.120906114,2,0.000545852
17,25017342402,397,42.3983216,-71.0628461,Broadway at Beacham St,"Census Tract 3424.02, Middlesex County, Massachusetts",3424.02,Census Tract 3424.02,342402,3513151,634290,334,Polygon,42.3983606,-71.06373843,3664,1006,0.274563319,2424,0.661572052,1497,0.408569869,340,0.09279476,3,0.000818777,443,0.120906114,2,0.000545852
17,25017342402,390,42.3983216,-71.0628461,Broadway at Lynde St,"Census Tract 3424.02, Middlesex County, Massachusetts",3424.02,Census Tract 3424.02,342402,3513151,634290,330,Polygon,42.39648358,-71.0654676,3664,1006,0.274563319,2424,0.661572052,1497,0.408569869,340,0.09279476,3,0.000818777,443,0.120906114,2,0.000545852
17,25017342402,387,42.3983216,-71.0628461,7 Acre Park,"Census Tract 3424.02, Middlesex County, Massachusetts",3424.02,Census Tract 3424.02,342402,3513151,634290,329,Polygon,42.41143223,-71.06823265,3664,1006,0.274563319,2424,0.661572052,1497,0.408569869,340,0.09279476,3,0.000818777,443,0.120906114,2,0.000545852
17,25017352900,116,42.3724784,-71.1033542,359 Broadway - Broadway at Fayette Street,"Census Tract 3529, Middlesex County, Massachusetts",3529,Census Tract 3529,352900,279013,0,16,Polygon,42.370803,-71.104412,2869,177,0.06169397,2498,0.87068665,2010,0.700592541,111,0.038689439,2,0.000697107,345,0.120250959,5,0.001742768
17,25017352900,88,42.3724784,-71.1033542,Inman Square at Vellucci Plaza / Hampshire St,"Census Tract 3529, Middlesex County, Massachusetts",3529,Census Tract 3529,352900,279013,0,7,Polygon,42.374035,-71.101427,2869,177,0.06169397,2498,0.87068665,2010,0.700592541,111,0.038689439,2,0.000697107,345,0.120250959,5,0.001742768
17,25017354100,70,42.3748851,-71.1256481,Harvard Kennedy School at Bennett St / Eliot St,"Census Tract 3541, Middlesex County, Massachusetts",3541,Census Tract 3541,354100,633922,47168,29,Polygon,42.371196,-71.121473,2889,239,0.082727587,2549,0.882312219,2008,0.69505019,165,0.057113188,5,0.001730703,343,0.118726203,1,0.000346141
17,25017354100,73,42.3748851,-71.1256481,Harvard Square at Brattle St / Eliot St,"Census Tract 3541, Middlesex County, Massachusetts",3541,Census Tract 3541,354100,633922,47168,21,Polygon,42.373231,-71.120886,2889,239,0.082727587,2549,0.882312219,2008,0.69505019,165,0.057113188,5,0.001730703,343,0.118726203,1,0.000346141
17,25017370302,475,42.3636899,-71.1550322,Arsenal Yards,"Census Tract 3703.02, Middlesex County, Massachusetts",3703.02,Census Tract 3703.02,370302,1158346,83322,418,Polygon,42.36277389,-71.15764855,1572,131,0.083333333,1376,0.875318066,1119,0.711832061,38,0.024173028,1,0.000636132,185,0.117684478,0,0
17,25017356701,510,42.4083786,-71.1438162,Mass Ave at Broadway,"Census Tract 3567.01, Middlesex County, Massachusetts",3567.01,Census Tract 3567.01,356701,1136104,4206,450,Polygon,42.41420213,-71.15051883,6275,293,0.046693227,5686,0.906135458,4772,0.760478088,156,0.024860558,3,0.000478088,737,0.117450199,0,0
17,25017356701,465,42.4083786,-71.1438162,Broadway at Grafton St,"Census Tract 3567.01, Middlesex County, Massachusetts",3567.01,Census Tract 3567.01,356701,1136104,4206,407,Polygon,42.40994213,-71.1400932,6275,293,0.046693227,5686,0.906135458,4772,0.760478088,156,0.024860558,3,0.000478088,737,0.117450199,0,0
17,25017356701,464,42.4083786,-71.1438162,Mass Ave at Grafton St,"Census Tract 3567.01, Middlesex County, Massachusetts",3567.01,Census Tract 3567.01,356701,1136104,4206,406,Polygon,42.40726052,-71.14382132,6275,293,0.046693227,5686,0.906135458,4772,0.760478088,156,0.024860558,3,0.000478088,737,0.117450199,0,0
17,25017356701,462,42.4083786,-71.1438162,Linwood St at Minuteman Bikeway,"Census Tract 3567.01, Middlesex County, Massachusetts",3567.01,Census Tract 3567.01,356701,1136104,4206,404,Polygon,42.40935396,-71.14906519,6275,293,0.046693227,5686,0.906135458,4772,0.760478088,156,0.024860558,3,0.000478088,737,0.117450199,0,0
17,25017370401,502,42.3668544,-71.1726387,160 Arsenal,"Census Tract 3704.01, Middlesex County, Massachusetts",3704.01,Census Tract 3704.01,370401,674356,0,446,Polygon,42.36466403,-71.17569387,3531,254,0.071934296,3106,0.879637496,2490,0.705182668,148,0.041914472,4,0.001132824,414,0.117247239,0,0
25,25025010300,3,42.339422,-71.1018257,Colleges of the Fenway,"Census Tract 103, Suffolk County, Massachusetts",103,Census Tract 103,10300,507208,0,105,Polygon,42.340021,-71.100812,5186,486,0.093713845,4548,0.876976475,3584,0.6910914,329,0.063440031,4,0.000771307,608,0.11723872,4,0.000771307
25,25025010300,155,42.339422,-71.1018257,Huntington Ave at Mass Art,"Census Tract 103, Suffolk County, Massachusetts",103,Census Tract 103,10300,507208,0,242,Polygon,42.33651909,-71.09896924,5186,486,0.093713845,4548,0.876976475,3584,0.6910914,329,0.063440031,4,0.000771307,608,0.11723872,4,0.000771307
25,25025010300,11,42.339422,-71.1018257,Longwood Ave / Binney St,"Census Tract 103, Suffolk County, Massachusetts",103,Census Tract 103,10300,507208,0,57,Polygon,42.338629,-71.1065,5186,486,0.093713845,4548,0.876976475,3584,0.6910914,329,0.063440031,4,0.000771307,608,0.11723872,4,0.000771307
25,25025010300,14,42.339422,-71.1018257,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,"Census Tract 103, Suffolk County, Massachusetts",103,Census Tract 103,10300,507208,0,50,Polygon,42.337171,-71.102797,5186,486,0.093713845,4548,0.876976475,3584,0.6910914,329,0.063440031,4,0.000771307,608,0.11723872,4,0.000771307
25,25025010300,160,42.339422,-71.1018257,Wentworth Institute of Technology,"Census Tract 103, Suffolk County, Massachusetts",103,Census Tract 103,10300,507208,0,141,Polygon,42.337596,-71.096391,5186,486,0.093713845,4548,0.876976475,3584,0.6910914,329,0.063440031,4,0.000771307,608,0.11723872,4,0.000771307
25,25025010300,331,42.339422,-71.1018257,Huntington Ave at Mass Art,"Census Tract 103, Suffolk County, Massachusetts",103,Census Tract 103,10300,507208,0,277,Polygon,42.33658556,-71.09886997,5186,486,0.093713845,4548,0.876976475,3584,0.6910914,329,0.063440031,4,0.000771307,608,0.11723872,4,0.000771307
17,25017353300,139,42.3585142,-71.1110542,Dana Park,"Census Tract 3533, Middlesex County, Massachusetts",3533,Census Tract 3533,353300,474775,73225,121,Polygon,42.361589,-71.107437,3723,257,0.069030352,3222,0.865431104,2489,0.668546871,281,0.075476766,2,0.000537201,427,0.114692452,0,0
17,25017353300,105,42.3585142,-71.1110542,Lower Cambridgeport at Magazine St/Riverside Rd,"Census Tract 3533, Middlesex County, Massachusetts",3533,Census Tract 3533,353300,474775,73225,6,Polygon,42.356954,-71.113687,3723,257,0.069030352,3222,0.865431104,2489,0.668546871,281,0.075476766,2,0.000537201,427,0.114692452,0,0
17,25017355000,118,42.3985275,-71.1342815,Linear Park - Mass. Ave. at Cameron Ave.,"Census Tract 3550, Middlesex County, Massachusetts",3550,Census Tract 3550,355000,464483,8139,9,Polygon,42.397828,-71.130516,3129,217,0.06935123,2741,0.875998722,1997,0.638223074,363,0.116011505,2,0.000639182,352,0.112496005,0,0
17,25017354300,237,42.3830878,-71.1471164,699 Mt Auburn St,"Census Tract 3543, Middlesex County, Massachusetts",3543,Census Tract 3543,354300,1233863,655856,223,Polygon,42.37497659,-71.14863031,3488,250,0.071674312,3035,0.870126147,2205,0.632167431,408,0.116972477,8,0.002293578,389,0.111525229,2,0.000573394
17,25017354300,224,42.3830878,-71.1471164,Fresh Pond Reservation,"Census Tract 3543, Middlesex County, Massachusetts",3543,Census Tract 3543,354300,1233863,655856,194,Polygon,42.38267828,-71.14347895,3488,250,0.071674312,3035,0.870126147,2205,0.632167431,408,0.116972477,8,0.002293578,389,0.111525229,2,0.000573394
17,25017354300,371,42.3830878,-71.1471164,700 Huron Ave,"Census Tract 3543, Middlesex County, Massachusetts",3543,Census Tract 3543,354300,1233863,655856,314,Polygon,42.38078817,-71.15412891,3488,250,0.071674312,3035,0.870126147,2205,0.632167431,408,0.116972477,8,0.002293578,389,0.111525229,2,0.000573394
17,25017354300,333,42.3830878,-71.1471164,699 Mt Auburn St,"Census Tract 3543, Middlesex County, Massachusetts",3543,Census Tract 3543,354300,1233863,655856,272,Polygon,42.37500235,-71.14871614,3488,250,0.071674312,3035,0.870126147,2205,0.632167431,408,0.116972477,8,0.002293578,389,0.111525229,2,0.000573394
25,25025050300,215,42.3722392,-71.0434118,The Eddy at New Street,"Census Tract 503, Suffolk County, Massachusetts",503,Census Tract 503,50300,355332,364090,186,Polygon,42.37078455,-71.04426161,3258,1207,0.370472683,1925,0.590853284,1251,0.383977901,283,0.086863106,5,0.001534684,354,0.108655617,0,0
25,25025050300,212,42.3722392,-71.0434118,Maverick Sq - Lewis Mall,"Census Tract 503, Suffolk County, Massachusetts",503,Census Tract 503,50300,355332,364090,182,Polygon,42.36883857,-71.03976667,3258,1207,0.370472683,1925,0.590853284,1251,0.383977901,283,0.086863106,5,0.001534684,354,0.108655617,0,0
17,25017352700,95,42.3734711,-71.0935758,Cambridge St - at Columbia St / Webster Ave,"Census Tract 3527, Middlesex County, Massachusetts",3527,Census Tract 3527,352700,158001,0,3,Polygon,42.372969,-71.094445,2009,212,0.105525137,1655,0.823792932,1082,0.538576406,314,0.156296665,1,0.00049776,218,0.108511697,1,0.00049776
17,25017356703,461,42.4095378,-71.1574723,Railroad Lot and Minuteman Bikeway,"Census Tract 3567.03, Middlesex County, Massachusetts",3567.03,Census Tract 3567.03,356703,1106008,404985,403,Polygon,42.41608484,-71.15315407,3211,102,0.031765805,2926,0.911242604,2500,0.778573653,61,0.018997197,2,0.000622859,346,0.107754594,0,0
17,25017370402,457,42.3627382,-71.1764284,N. Beacon St at N. Beacon Ct,"Census Tract 3704.02, Middlesex County, Massachusetts",3704.02,Census Tract 3704.02,370402,589581,140228,399,Polygon,42.36444157,-71.18091374,1520,120,0.078947368,1319,0.867763158,1082,0.711842105,40,0.026315789,2,0.001315789,163,0.107236842,0,0
25,25025000201,262,42.3540651,-71.1611678,Faneuil St at Arlington St,"Census Tract 2.01, Suffolk County, Massachusetts",2.01,Census Tract 2.01,201,599227,0,239,Polygon,42.3528611,-71.1600278,3953,422,0.106754364,3373,0.853275993,2712,0.686061219,138,0.034910195,1,0.000252972,421,0.106501391,0,0
25,25025000201,208,42.3540651,-71.1611678,Oak Square YMCA,"Census Tract 2.01, Suffolk County, Massachusetts",2.01,Census Tract 2.01,201,599227,0,178,Polygon,42.35048162,-71.16636694,3953,422,0.106754364,3373,0.853275993,2712,0.686061219,138,0.034910195,1,0.000252972,421,0.106501391,0,0
25,25025030302,44,42.3601404,-71.0577232,Faneuil Hall - Union St. at North St.,"Census Tract 303.02, Suffolk County, Massachusetts",303.02,Census Tract 303.02,30302,477388,0,62,Polygon,42.360613,-71.057452,1844,157,0.085140998,1613,0.87472885,1300,0.704989154,103,0.055856833,2,0.001084599,195,0.105748373,0,0
25,25025030302,206,42.3601404,-71.0577232,Government Center - Cambridge St at Court St,"Census Tract 303.02, Suffolk County, Massachusetts",303.02,Census Tract 303.02,30302,477388,0,206,Polygon,42.35980252,-71.05960783,1844,157,0.085140998,1613,0.87472885,1300,0.704989154,103,0.055856833,2,0.001084599,195,0.105748373,0,0
25,25025030302,536,42.3601404,-71.0577232,Clinton St at North St,"Census Tract 303.02, Suffolk County, Massachusetts",303.02,Census Tract 303.02,30302,477388,0,475,Polygon,42.36070284,-71.05524927,1844,157,0.085140998,1613,0.87472885,1300,0.704989154,103,0.055856833,2,0.001084599,195,0.105748373,0,0
25,25025030302,529,42.3601404,-71.0577232,One Beacon St,"Census Tract 303.02, Suffolk County, Massachusetts",303.02,Census Tract 303.02,30302,477388,0,469,Polygon,42.35847764,-71.0613513,1844,157,0.085140998,1613,0.87472885,1300,0.704989154,103,0.055856833,2,0.001084599,195,0.105748373,0,0
25,25025030302,369,42.3601404,-71.0577232,Boston Public Market,"Census Tract 303.02, Suffolk County, Massachusetts",303.02,Census Tract 303.02,30302,477388,0,311,Polygon,42.36254854,-71.05737358,1844,157,0.085140998,1613,0.87472885,1300,0.704989154,103,0.055856833,2,0.001084599,195,0.105748373,0,0
25,25025030302,23,42.3601404,-71.0577232,Mayor Martin J Walsh - 28 State St,"Census Tract 303.02, Suffolk County, Massachusetts",303.02,Census Tract 303.02,30302,477388,0,14,Polygon,42.35892,-71.057629,1844,157,0.085140998,1613,0.87472885,1300,0.704989154,103,0.055856833,2,0.001084599,195,0.105748373,0,0
25,25025030302,460,42.3601404,-71.0577232,Broad St at Central St,"Census Tract 303.02, Suffolk County, Massachusetts",303.02,Census Tract 303.02,30302,477388,0,402,Polygon,42.35849449,-71.0542647,1844,157,0.085140998,1613,0.87472885,1300,0.704989154,103,0.055856833,2,0.001084599,195,0.105748373,0,0
17,25017356100,480,42.4026607,-71.1456523,Thorndike Field at Minuteman Bikeway,"Census Tract 3561, Middlesex County, Massachusetts",3561,Census Tract 3561,356100,721717,3159,422,Polygon,42.40016805,-71.14456963,3330,180,0.054054054,2923,0.877777778,2528,0.759159159,37,0.011111111,0,0,350,0.105105105,0,0
25,25025070700,417,42.3458828,-71.0761507,Columbus Ave at W. Canton St,"Census Tract 707, Suffolk County, Massachusetts",707,Census Tract 707,70700,162697,0,365,Polygon,42.34474225,-71.07648162,2527,239,0.094578552,2164,0.856351405,1372,0.542936288,486,0.192322913,10,0.003957262,265,0.104867432,0,0
17,25017354602,564,42.3876828,-71.1359698,Raymond Park at Walden St,"Census Tract 3546.02, Middlesex County, Massachusetts",3546.02,Census Tract 3546.02,354602,726877,2158,502,Polygon,42.38736954,-71.12761002,4185,322,0.076941458,3639,0.86953405,2113,0.504898447,1061,0.253524492,1,0.000238949,436,0.104181601,4,0.000955795
17,25017354602,533,42.3876828,-71.1359698,Danehy Park at New Street,"Census Tract 3546.02, Middlesex County, Massachusetts",3546.02,Census Tract 3546.02,354602,726877,2158,473,Polygon,42.389456,-71.139019,4185,322,0.076941458,3639,0.86953405,2113,0.504898447,1061,0.253524492,1,0.000238949,436,0.104181601,4,0.000955795
17,25017354602,140,42.3876828,-71.1359698,Danehy Park,"Census Tract 3546.02, Middlesex County, Massachusetts",3546.02,Census Tract 3546.02,354602,726877,2158,23,Polygon,42.388966,-71.132788,4185,322,0.076941458,3639,0.86953405,2113,0.504898447,1061,0.253524492,1,0.000238949,436,0.104181601,4,0.000955795
25,25025100500,257,42.2882316,-71.0707467,Codman Square Library,"Census Tract 1005, Suffolk County, Massachusetts",1005,Census Tract 1005,100500,857716,0,232,Polygon,42.2873611,-71.0711111,6576,1421,0.216088808,4823,0.733424574,934,0.14203163,3060,0.465328467,29,0.004409976,667,0.10142944,9,0.001368613
